,Algorithm,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
586,PLS,"('_composition', '_distribution')","CTD,CTD",0.5106303518429441,4.120735950584298,16.98046477443788,1.429491196318377,3.3703962967345444,0.5410932832015202
587,Ada,"('_aa_composition', '_pseudo_aa_composition')","Composition,Pseudo Composition",0.5072659854343464,3.440454983340009,11.8367304923891,1.4246025853795103,2.8499400465409552,0.5102210427082889
588,KNN,"('_moran_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5034083409305703,4.087978695066886,16.711569811320764,1.419058468096746,2.8690566037735863,0.5187966822800554
589,Ada,"('_composition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5020345121736487,3.60617831748017,13.004522057464113,1.4170996076157518,2.779656267439371,0.5395040969221154
590,KNN,"('_moran_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5018203004032711,3.999578279655786,15.996626415094335,1.4167949062652037,3.017735849056604,0.530228922290682
591,Ada,"('_composition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5016026500955748,4.147281792729993,17.199946268309713,1.416485515052978,3.3816165791156823,0.5020769221391219
592,Bag,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5001042543306733,4.071698454194122,16.578728301886805,1.4143610233220338,3.1403773584905665,0.5006700371151512
593,KNN,"('_geary_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.4998501883715554,3.7407274037857885,13.993041509433965,1.4140017443343669,2.695094339622643,0.6003683043098962
594,KNN,"('_distribution', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.499294254779922,3.9323640208471073,15.463486792452828,1.4132165432494417,3.104905660377358,0.5215703351022959
595,RF,"('_normalized_moreaubroto_autocorrelation', '_ctd')","Autocorrelation,CTD",0.495659032522185,3.8450185243806314,14.7841674528302,1.4081141944189752,3.0574528301886823,0.5035243648727945
596,KNN,"('_ctd', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.4952696296744303,3.9606107781312025,15.68643773584905,1.4075709048636265,3.2833962264150935,0.5787713973623059
597,PLS,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.4948558682021816,4.299636327084617,18.486872545185694,1.4069943190120204,3.5988762176240576,0.4954925177794474
598,KNN,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.4938785334893949,3.654114248815469,13.352550943396235,1.4056351898674555,2.8954716981132087,0.6463558724412451
599,RF,"('_moran_autocorrelation', '_ctd')","Autocorrelation,CTD",0.4934167563011817,4.0588296226449785,16.474097905660376,1.4049943887147172,2.8634905660377363,0.544317729002064
600,PLS,"('_distribution', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.4920844895479436,3.916440009461753,15.338502347712776,1.4031505226176322,3.191476529148112,0.5122673187849425
601,RF,"('_distribution', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.4905390245619911,4.3686896420642265,19.08544918867927,1.4010206567653305,3.445113207547174,0.4920850538739193
602,SVR,"('_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.4839382407085535,4.00360448206764,16.028848848832098,1.3920318133326106,3.1436504871482702,0.5226385820680781
603,KNN,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')","Autocorrelation,Autocorrelation",0.48174570885889395,4.231082648372459,17.902060377358488,1.3890841204538802,3.3573584905660376,0.5360359883872525
604,Bag,"('_transition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.4793369453534546,3.7998713980224936,14.439022641509426,1.3858672088769035,2.9501886792452816,0.512936095844936
605,KNN,"('_aa_composition', '_ctd')","Composition,CTD",0.4728782625030365,4.209705766619496,17.721622641509434,1.37735070918872,2.9316981132075477,0.5114831169749801
606,KNN,"('_transition', '_conjoint_triad')","CTD,Conjoint Triad",0.4708919574568937,4.048203887773087,16.387954716981135,1.374762947425077,3.092075471698113,0.5350633693851379
607,KNN,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.4707283415316828,4.436912065755336,19.686188679245287,1.3745504379374622,3.5433962264150933,0.4748533035580462
608,Bag,"('_ctd', '_composition')","CTD,CTD",0.4640337985684695,3.863062134706581,14.923249056603767,1.3659389784773763,3.128301886792453,0.4665254834312247
609,RF,"('_transition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.4635663408760666,4.320246110215268,18.66452645283016,1.3653436971814377,3.4244905660377336,0.496099084263889
610,KNN,"('_moran_autocorrelation', '_geary_autocorrelation')","Autocorrelation,Autocorrelation",0.4603479584696805,4.234908833751758,17.934452830188675,1.3612662834544134,3.278113207547169,0.5316400499954368
611,Bag,"('_normalized_moreaubroto_autocorrelation', '_composition')","Autocorrelation,CTD",0.4569495116337654,4.501130046789719,20.26017169811321,1.3570001501171225,3.4628301886792467,0.4684457186369258
612,KNN,"('_conjoint_triad', '_pseudo_aa_composition')","Conjoint Triad,Pseudo Composition",0.4549130932966532,3.611602895072783,13.043675471698105,1.3544629346854555,2.5249056603773576,0.5136227972065843
613,SVR,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.4516093287354336,3.4795919547410445,12.107560171498609,1.3503768087959953,2.7057505190340074,0.4674490908188799
614,KNN,"('_aa_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.4451031275276355,4.317349816028608,18.639509433962267,1.342436838918115,3.3045283018867933,0.5840462431176249
615,KNN,"('_tripeptide_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.4411410082616837,4.1136367787117285,16.922007547169812,1.3376696652703532,3.147924528301887,0.4826800258184967
616,KNN,"('_ctd', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.43604572121098106,3.9845768696548793,15.876852830188676,1.331613078579727,2.968679245283018,0.5156455493366173
617,KNN,"('_geary_autocorrelation', '_ctd')","Autocorrelation,CTD",0.4352702991263392,3.7479554174670686,14.047169811320748,1.3306985553305597,2.9720754716981124,0.4890854236950474
618,PLS,"('_composition', '_transition')","CTD,CTD",0.4313833927450316,3.6076970869940457,13.015478271505325,1.3261426119354884,2.8934535715447884,0.457087343947858
619,SVR,"('_normalized_moreaubroto_autocorrelation', '_composition')","Autocorrelation,CTD",0.4206718835080409,3.9110384241580367,15.296221555240578,1.3138255298897892,2.919068861221985,0.4363371556115946
620,Ada,"('_transition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.40377336830019983,4.748443563170362,22.547716272614032,1.295073195055583,3.811846971544558,0.4049486462486297
621,KNN,"('_dipeptide_composition', '_distribution')","Composition,CTD",0.3973704839572797,4.236077751526891,17.94435471698112,1.2881748043885224,3.175471698113207,0.4329337043709143
622,KNN,"('_distribution', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.3697989237890952,4.325893080439717,18.713350943396215,1.2596805675006053,3.2690566037735835,0.3876802768358577
623,PLS,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.3552365498829504,4.2063203403981015,17.693130806046806,1.2453740003953018,3.473981108902393,0.48551605934899705
624,KNN,"('_transition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.3434696699402603,4.2108924344299785,17.73161509433962,1.2341632293253824,3.2984905660377364,0.4122191990420964
625,Bag,"('_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Pseudo Composition,Pseudo Composition",0.3425230442177857,4.502208472747065,20.269881132075454,1.2332744441951238,3.5024528301886786,0.3696290269500665
626,PLS,"('_composition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.34142985320911434,3.957683642744713,15.663259816049065,1.2322504344584406,3.1385711182620413,0.3570984294357171
627,PLS,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.3335937022521551,4.176273415790785,17.44125964344083,1.2249841055926618,3.5446301811501946,0.3340203918504279
628,RF,"('_normalized_moreaubroto_autocorrelation', '_composition')","Autocorrelation,CTD",0.3146188333282056,4.505622479139625,20.300633924528288,1.2079081645409369,3.5709433962264123,0.32478411384365996
629,PLS,"('_distribution', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",-0.016730656595668636,4.000485403899721,16.00388346681472,0.9917381973978341,3.178493253109422,0.11418402794577798
